"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"570668978110128128","","","2015-02-25 19:37:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Grant Lawrence Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/OacvVi9ZE4","","","","http://en.wikipedia.org/w/index.php?diff=648830752&oldid=648053152"
"570334593598955520","","","2015-02-24 21:28:58 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","65th Infantry Regiment (United Stat Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/PufmHDNAWM","","","","http://en.wikipedia.org/w/index.php?diff=648686432&oldid=642862448"
"570282602977992705","","","2015-02-24 18:02:22 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Wagon Wheels Wikipedia article edited anonymously from Shared Services Canada http://t.co/rg96VilKoE","","","","http://en.wikipedia.org/w/index.php?diff=648657957&oldid=648657732"
"570282222135193601","","","2015-02-24 18:00:51 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Wagon Wheels Wikipedia article edited anonymously from Shared Services Canada http://t.co/xFoOednJXk","","","","http://en.wikipedia.org/w/index.php?diff=648657732&oldid=648587757"
"570112697158799360","","","2015-02-24 06:47:13 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Fresh Off the Boat Wikipedia article edited anonymously from Shared Services Canada http://t.co/B7Sxv8mhbC","","","","http://en.wikipedia.org/w/index.php?diff=648593586&oldid=648531015"
"569966662239305728","","","2015-02-23 21:06:56 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Talk:Spawn (comics) Wikipedia article edited anonymously from Shared Services Canada http://t.co/XnUgEKlE6Z","","","","http://en.wikipedia.org/w/index.php?diff=648532109&oldid=627720623"
"569949402460241920","","","2015-02-23 19:58:21 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/EyXCXxy5GA","","","","http://en.wikipedia.org/w/index.php?diff=648522592&oldid=648508036"
"569947229945012224","","","2015-02-23 19:49:43 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","How Few Remain Wikipedia article edited anonymously from Canadian House of Commons http://t.co/Jd18Y9KIDB","","","","http://en.wikipedia.org/w/index.php?diff=648521387&oldid=646890990"
"569945268625522688","","","2015-02-23 19:41:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Pattie Mallette Wikipedia article edited anonymously from Shared Services Canada http://t.co/x7bOiAahZ2","","","","http://en.wikipedia.org/w/index.php?diff=648520348&oldid=647998580"
"569931244479361025","","","2015-02-23 18:46:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","LAPV Enok Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/rIzH1X5pAh","","","","http://en.wikipedia.org/w/index.php?diff=648512833&oldid=646204613"
"569912956626051073","","","2015-02-23 17:33:31 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/D6hFE3f9M0","","","","http://en.wikipedia.org/w/index.php?diff=648503413&oldid=648503017"
"569912225651150848","","","2015-02-23 17:30:37 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/b592OC5vQa","","","","http://en.wikipedia.org/w/index.php?diff=648503017&oldid=648404939"
"569858923655794690","","","2015-02-23 13:58:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Talk:Dumas Brothel Wikipedia article edited anonymously from Natural Resources Canada http://t.co/G1J2wsl2PX","","","","http://en.wikipedia.org/w/index.php?diff=648477066&oldid=648466420"
"569858611922542593","","","2015-02-23 13:57:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Charny (Lévis) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/E6eBuBGRwd","","","","http://fr.wikipedia.org/w/index.php?diff=112115909&oldid=112032317&rcid=136126552"
"569781295993262080","","","2015-02-23 08:50:21 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Frank Sinatra, Jr. Wikipedia article edited anonymously from Shared Services Canada http://t.co/FBVZoA5DvS","","","","http://en.wikipedia.org/w/index.php?diff=648450809&oldid=646259115"
"569755945062027264","","","2015-02-23 07:09:37 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Talk:Great power/History Wikipedia article edited anonymously from Shared Services Canada http://t.co/fJ85dVUJ2e","","","","http://en.wikipedia.org/w/index.php?diff=648441988&oldid=391204791"
"569205401008402432","","","2015-02-21 18:41:57 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Virginia Peak (Nevada) Wikipedia article edited anonymously from Environment Canada http://t.co/yMKfFAnSfJ","","","","http://en.wikipedia.org/w/index.php?diff=648217770&oldid=643750610"
"569199983473369088","","","2015-02-21 18:20:25 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Service de police de Toronto Wikipedia article edited anonymously from Environment Canada http://t.co/XWQYEfgZuy","","","","http://fr.wikipedia.org/w/index.php?diff=112063665&oldid=109905804&rcid=135998599"
"569199851428323330","","","2015-02-21 18:19:54 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Service de police de la Ville de Québec Wikipedia article edited anonymously from Environment Canada http://t.co/ofmuYHtLYZ","","","","http://fr.wikipedia.org/w/index.php?diff=112063651&oldid=108279724&rcid=135998545"
"569199642405179393","","","2015-02-21 18:19:04 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Service de police de Hamilton Wikipedia article edited anonymously from Environment Canada http://t.co/iQsu1VVoH5","","","","http://fr.wikipedia.org/w/index.php?diff=112063627&oldid=98303236&rcid=135998507"
"569199453434998785","","","2015-02-21 18:18:19 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Police municipale (Canada) Wikipedia article edited anonymously from Environment Canada http://t.co/1iiLhl6Rcz","","","","http://fr.wikipedia.org/w/index.php?diff=112063614&oldid=106246881&rcid=135998463"
"569199288745627649","","","2015-02-21 18:17:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Service de police de la ville de Montréal Wikipedia article edited anonymously from Environment Canada http://t.co/B0qzISCEq5","","","","http://fr.wikipedia.org/w/index.php?diff=112063598&oldid=111897488&rcid=135998435"
"569159924082741248","","","2015-02-21 15:41:15 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Monts Huang Wikipedia article edited anonymously from Environment Canada http://t.co/2lSfYz8zhD","","","","http://fr.wikipedia.org/w/index.php?diff=112058747&oldid=109514844&rcid=135987586"
"569159493361266690","","","2015-02-21 15:39:32 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Le Triomphe de la volonté Wikipedia article edited anonymously from Environment Canada http://t.co/cVQ5x4WZYb","","","","http://fr.wikipedia.org/w/index.php?diff=112058681&oldid=109749788&rcid=135987437"
"569159281880256512","","","2015-02-21 15:38:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Chen Shu Wikipedia article edited anonymously from Environment Canada http://t.co/qgKpZFqjGt","","","","http://fr.wikipedia.org/w/index.php?diff=112058648&oldid=106422401&rcid=135987368"
"569159078645252096","","","2015-02-21 15:37:53 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Solatorobo: Red the Hunter Wikipedia article edited anonymously from Environment Canada http://t.co/iMRgBJHt7Z","","","","http://fr.wikipedia.org/w/index.php?diff=112058617&oldid=111697009&rcid=135987304"
"569158356428038144","","","2015-02-21 15:35:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Grand Line Wikipedia article edited anonymously from Environment Canada http://t.co/FcpM3NuHmD","","","","http://fr.wikipedia.org/w/index.php?diff=112058516&oldid=111992974&rcid=135987057"
"569158104396509184","","","2015-02-21 15:34:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Climat des Hautes-Pyrénées Wikipedia article edited anonymously from Environment Canada http://t.co/Bjsbn0Ccaz","","","","http://fr.wikipedia.org/w/index.php?diff=112058480&oldid=110035618&rcid=135986986"
"569157776183853058","","","2015-02-21 15:32:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Agnières-en-Dévoluy Wikipedia article edited anonymously from Environment Canada http://t.co/CyVorqD1CW","","","","http://fr.wikipedia.org/w/index.php?diff=112058428&oldid=110404481&rcid=135986881"
"569157546235318272","","","2015-02-21 15:31:48 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Shion (Saint Seiya) Wikipedia article edited anonymously from Environment Canada http://t.co/4Qda3h2rQ8","","","","http://fr.wikipedia.org/w/index.php?diff=112058386&oldid=111169777&rcid=135986792"
"569157090306093056","","","2015-02-21 15:29:59 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Luna 5 Wikipedia article edited anonymously from Environment Canada http://t.co/uc04SJ5Qnc","","","","http://fr.wikipedia.org/w/index.php?diff=112058303&oldid=111627959&rcid=135986642"
"569149615829864448","","","2015-02-21 15:00:17 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Sémites Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/EsHYY1PtNi","","","","http://fr.wikipedia.org/w/index.php?diff=112057097&oldid=111074162&rcid=135984200"
"568909550507728896","","","2015-02-20 23:06:21 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Rivière atmosphérique Wikipedia article edited anonymously from Environment Canada http://t.co/JSPoi7A9Us","","","","http://fr.wikipedia.org/w/index.php?diff=112041346&oldid=112024150&rcid=135938775"
"568821400611500032","","","2015-02-20 17:16:04 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/ZEPZOaXf3h","","","","http://en.wikipedia.org/w/index.php?diff=648062999&oldid=648062936"
"568821299994333186","","","2015-02-20 17:15:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/6mHMimXTL5","","","","http://en.wikipedia.org/w/index.php?diff=648062936&oldid=648062828"
"568821104522993664","","","2015-02-20 17:14:54 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/AOpXQ7I3wD","","","","http://en.wikipedia.org/w/index.php?diff=648062828&oldid=648061389"
"568818212076445696","","","2015-02-20 17:03:24 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/AlWvS6NWpD","","","","http://en.wikipedia.org/w/index.php?diff=648061389&oldid=647922517"
"568817251232702464","","","2015-02-20 16:59:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","CBM-CFS3 Wikipedia article edited anonymously from Natural Resources Canada http://t.co/7A39ekvRy0","","","","http://en.wikipedia.org/w/index.php?diff=648060872&oldid=615476693"
"568798338084159488","","","2015-02-20 15:44:26 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Vaccinium vitis-idaea Wikipedia article edited anonymously from Shared Services Canada http://t.co/TAaoIRiJw9","","","","http://en.wikipedia.org/w/index.php?diff=648051669&oldid=646922245"
"568772476827779072","","","2015-02-20 14:01:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Template:JYP Entertainment Wikipedia article edited anonymously from Shared Services Canada http://t.co/tcQq6NSivL","","","","http://en.wikipedia.org/w/index.php?diff=648039972&oldid=645763378"
"568748763516424192","","","2015-02-20 12:27:26 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Rivière atmosphérique Wikipedia article edited anonymously from Environment Canada http://t.co/PTKzQkXN4p","","","","http://fr.wikipedia.org/w/index.php?diff=112023597&oldid=112021029&rcid=135897580"
"568610434812477441","","","2015-02-20 03:17:46 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","List of law enforcement agencies in Canada Wikipedia article edited anonymously from Shared Services Canada http://t.co/xq3ejmts39","","","","http://en.wikipedia.org/w/index.php?diff=647982254&oldid=646712695"
"568595697722892288","","","2015-02-20 02:19:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Q19323444 Wikipedia article edited anonymously from Shared Services Canada http://t.co/TwVycr66Gz","","","","http://www.wikidata.org/w/index.php?oldid=197949266&rcid=198486876"
"568540775681802240","","","2015-02-19 22:40:58 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Canadian Policy Research Networks Wikipedia article edited anonymously from Industry Canada http://t.co/KkXhakYPxr","","","","http://en.wikipedia.org/w/index.php?diff=647948085&oldid=647947675"
"568540284927266816","","","2015-02-19 22:39:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Canadian Policy Research Networks Wikipedia article edited anonymously from Industry Canada http://t.co/0MhQuUSkYL","","","","http://en.wikipedia.org/w/index.php?diff=647947675&oldid=532131762"
"568508797725097984","","","2015-02-19 20:33:54 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/uHugOBUuig","","","","http://en.wikipedia.org/w/index.php?diff=647928719&oldid=647928225"
"568507951608168450","","","2015-02-19 20:30:32 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/2NHH6hlTFy","","","","http://en.wikipedia.org/w/index.php?diff=647928225&oldid=647927662"
"568506951010816000","","","2015-02-19 20:26:34 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/LnIUggH4z3","","","","http://en.wikipedia.org/w/index.php?diff=647927662&oldid=647927263"
"568506272594731008","","","2015-02-19 20:23:52 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/FATkWULMHE","","","","http://en.wikipedia.org/w/index.php?diff=647927263&oldid=647926963"
"568505739117010944","","","2015-02-19 20:21:45 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/pYfl2JT2II","","","","http://en.wikipedia.org/w/index.php?diff=647926963&oldid=647914883"
"568487568800661504","","","2015-02-19 19:09:33 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/2JAkrZolJa","","","","http://en.wikipedia.org/w/index.php?diff=647916987&oldid=647916083"
"568485811697659905","","","2015-02-19 19:02:34 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/6dfLVBkhs5","","","","http://en.wikipedia.org/w/index.php?diff=647916083&oldid=647911980"
"568483340136919040","","","2015-02-19 18:52:44 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Canadian Nuclear Safety Commission Wikipedia article edited anonymously from Shared Services Canada http://t.co/jP2yDIK1XI","","","","http://en.wikipedia.org/w/index.php?diff=647914714&oldid=623087672"
"568480755292233729","","","2015-02-19 18:42:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Nuclear Regulatory Commission Wikipedia article edited anonymously from Shared Services Canada http://t.co/gxoSE6ecAf","","","","http://en.wikipedia.org/w/index.php?diff=647913368&oldid=636574838"
"568477943267241985","","","2015-02-19 18:31:18 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/vrtVvJNK55","","","","http://en.wikipedia.org/w/index.php?diff=647911980&oldid=647911483"
"568476954401361920","","","2015-02-19 18:27:22 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/xR4QYzOvtC","","","","http://en.wikipedia.org/w/index.php?diff=647911483&oldid=647905911"
"568461762380623873","","","2015-02-19 17:27:00 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/JoWEJDjkhD","","","","http://en.wikipedia.org/w/index.php?diff=647903750&oldid=647903421"
"568461132576493568","","","2015-02-19 17:24:30 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/tkVFb23vBD","","","","http://en.wikipedia.org/w/index.php?diff=647903421&oldid=647903192"
"568460709505470464","","","2015-02-19 17:22:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/CIrs71ZsYW","","","","http://en.wikipedia.org/w/index.php?diff=647903192&oldid=647903084"
"568460476889374720","","","2015-02-19 17:21:53 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/bvEZ4tC2A7","","","","http://en.wikipedia.org/w/index.php?diff=647903084&oldid=647902917"
"568460159506370560","","","2015-02-19 17:20:38 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/0CJmqAtcBD","","","","http://en.wikipedia.org/w/index.php?diff=647902917&oldid=647902195"
"568458659245764608","","","2015-02-19 17:14:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/XDY0IzjdJS","","","","http://en.wikipedia.org/w/index.php?diff=647902195&oldid=647901183"
"568456750292185089","","","2015-02-19 17:07:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/RAXK5c5qq3","","","","http://en.wikipedia.org/w/index.php?diff=647901183&oldid=647901154"
"568454227267342336","","","2015-02-19 16:57:03 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/CxGbiWRt1J","","","","http://en.wikipedia.org/w/index.php?diff=647899725&oldid=647899496"
"568453761691201536","","","2015-02-19 16:55:12 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Iok23rDeUP","","","","http://en.wikipedia.org/w/index.php?diff=647899496&oldid=647899150"
"568453121128730624","","","2015-02-19 16:52:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/AQOGuUwdun","","","","http://en.wikipedia.org/w/index.php?diff=647899150&oldid=647898869"
"568448907103113216","","","2015-02-19 16:35:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/ATY1C4q1jI","","","","http://en.wikipedia.org/w/index.php?diff=647896789&oldid=647854030"
"568443100705759233","","","2015-02-19 16:12:51 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Crime in Venezuela Wikipedia article edited anonymously from Shared Services Canada http://t.co/675HpgESXm","","","","http://en.wikipedia.org/w/index.php?diff=647893578&oldid=641220747"
"568440888394973184","","","2015-02-19 16:04:03 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Allison Macfarlane Wikipedia article edited anonymously from Shared Services Canada http://t.co/xXbvsuqLWU","","","","http://en.wikipedia.org/w/index.php?diff=647892367&oldid=642498150"
"568437482393632768","","","2015-02-19 15:50:31 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/a3r2Obc6aB","","","","http://en.wikipedia.org/w/index.php?diff=647890673&oldid=647890539"
"568437220748726272","","","2015-02-19 15:49:29 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/wIwv7JQNA7","","","","http://en.wikipedia.org/w/index.php?diff=647890539&oldid=647890000"
"568436131458637824","","","2015-02-19 15:45:09 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/3C4cnkGNpK","","","","http://en.wikipedia.org/w/index.php?diff=647890000&oldid=647889748"
"568435708706365441","","","2015-02-19 15:43:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/i5Bmw8M6Vy","","","","http://en.wikipedia.org/w/index.php?diff=647889748&oldid=647889504"
"568435240169041920","","","2015-02-19 15:41:36 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/EBIST7k9xj","","","","http://en.wikipedia.org/w/index.php?diff=647889504&oldid=647889361"
"568435008664440833","","","2015-02-19 15:40:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/OcJvJVu5SY","","","","http://en.wikipedia.org/w/index.php?diff=647889361&oldid=647888723"
"568433938852679681","","","2015-02-19 15:36:26 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Ap03tHlOML","","","","http://en.wikipedia.org/w/index.php?diff=647888723&oldid=647855577"
"568433064398995456","","","2015-02-19 15:32:58 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","C79 optical sight Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/9Bc52qzwil","","","","http://en.wikipedia.org/w/index.php?diff=647888330&oldid=647888151"
"568432686592892928","","","2015-02-19 15:31:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","C79 optical sight Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/MyOoaOcyQ2","","","","http://en.wikipedia.org/w/index.php?diff=647888151&oldid=639299358"
"568180892209946624","","","2015-02-18 22:50:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/uYIdttJn2x","","","","http://en.wikipedia.org/w/index.php?diff=647777893&oldid=647776476"
"568177895954386944","","","2015-02-18 22:39:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/qhtA23Vl6o","","","","http://en.wikipedia.org/w/index.php?diff=647776476&oldid=647774981"
"568174943940292608","","","2015-02-18 22:27:17 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/2mOHsfkxxD","","","","http://en.wikipedia.org/w/index.php?diff=647774981&oldid=647774008"
"568173022953271297","","","2015-02-18 22:19:39 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/1pmCTG7B3R","","","","http://en.wikipedia.org/w/index.php?diff=647774008&oldid=647773237"
"568171427238690816","","","2015-02-18 22:13:19 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/TqCgEr32tA","","","","http://en.wikipedia.org/w/index.php?diff=647773237&oldid=647772769"
"568170605939453953","","","2015-02-18 22:10:03 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/x8sOr31ywp","","","","http://en.wikipedia.org/w/index.php?diff=647772769&oldid=647772181"
"568169489910648832","","","2015-02-18 22:05:37 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/aEqTWkuH2q","","","","http://en.wikipedia.org/w/index.php?diff=647772181&oldid=647770261"
"568165828560093184","","","2015-02-18 21:51:04 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/298TuruvyJ","","","","http://en.wikipedia.org/w/index.php?diff=647770261&oldid=647769528"
"568164574979080192","","","2015-02-18 21:46:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/htnJma1EII","","","","http://en.wikipedia.org/w/index.php?diff=647769528&oldid=647769029"
